tweets,author,date,likes,retweets,hashtags,linked_accounts,urls,id,tweet_type
"Wer in #Europa 🇪🇺 Gewinne macht, muss auch hier Steuern zahlen! Wir wollen ein soziales Europa. Du auch? Dann wähle am Sonntag SPD! 🗳️ #EuropaistdieAntwort #Europawahl2019 https://t.co/Cy2tLYs2xN",spdde,2019-05-22 16:01:15,68,27,"Europa, EuropaistdieAntwort, Europawahl2019",,,1131228540488298496,tweet
"@annakreuzberg @pilarale Irland wollte das Geld nicht haben, aus Sorge, dass der Konzern abziehen würde. Das sind illegale Maßnahmen, die den Wettbewerb verzerren. Das Konzept von Herrn Scholz und Frankreich sorgt dafür, dass der Wettbewerb erhalten bleibt und trotzdem 1/2",spdde,2019-05-22 16:01:10,0,0,,"AnnaKreuzberg, pilarale",,1131228518589841415,tweet
"@jamesmc48507256 @spdbt @hubertus_heil @olafscholz @tagesschau 
Schau mal hier, was wir so alles gemacht haben :) https://t.co/1Vsloa5gPD
💪💪💪💪",spdde,2019-05-22 16:00:58,0,0,,"JamesMc48507256, spdbt, hubertus_heil, OlafScholz, tagesschau",https://t.co/1Vsloa5gPD,1131228468547600384,tweet
"@auxburg @katarinabarley @jusos @zdf Unsere Abgeordneten im EP haben deutlich gezeigt, wie Sie zu #Artikel13 gestanden haben. Auf unserer Liste haben wir neben Katarina Barley viele weitere sehr kompetente und starke Kandidat*innen, die Sie mit Ihrer Stimme unterstützen!",spdde,2019-05-22 15:57:27,0,0,Artikel13,"Auxburg, katarinabarley, jusos, ZDF",,1131227581720780800,tweet
"@realmattmczack @pilarale Nein, das war am 08.05., Stichwort: Internationales Steuersymposium. Dort hat Olaf Scholz unser und Frankreichs Konzept der Besteuerung von Digitalunternehmen vorgestellt. https://t.co/SReb0N7AmI",spdde,2019-05-22 15:53:53,1,0,,"realMattMcZack, pilarale",https://t.co/SReb0N7AmI,1131226685330939904,tweet
"@____firefox___ @jothaka @claasen_nils @hubertus_heil @olafscholz @tagesschau @linksfraktion Ne, dafür sind andere zuständig.",spdde,2019-05-22 15:52:37,0,0,,"____Firefox___, jothaka, claasen_nils, hubertus_heil, OlafScholz, tagesschau, Linksfraktion",,1131226364495966208,tweet
"@sektoderselterz Wäre doof für die Union, wenn sie es hier würden verhindern wollen, da wir das Konzept zusammen mit Frankreich entwickelt und auch schon einige Befürworter*innen innerhalb der OECD haben.",spdde,2019-05-22 15:52:27,1,0,,sektoderselterz,,1131226322078973952,tweet
"@pilarale Olaf Scholz hat das Konzept der Besteuerung von Digitalunternehmen mit Frankreich zusammen entwickelt und auch schon Befürworter*innen in der OECD, um es international umsetzen zu können. Es sieht also gar nicht so mau aus, wie Sie glauben. ;) https://t.co/SReb0N7AmI",spdde,2019-05-22 15:50:13,0,0,,pilarale,https://t.co/SReb0N7AmI,1131225764165238785,tweet
RT @nilsos: „Hass baut keine Wohnungen!“ darum „Nein! zu Rechtspopulisten.“ @sebast_hartmann in #Düsseldorf #europaistdieantwort @spdde htt…,spdde,2019-05-22 15:49:42,30,4,"Düsseldorf, europaistdieantwort","nilsos, sebast_hartmann, spdde",,1131225630408884225,retweet
"RT @ARD_BaB: Die @spdde will die Mövenpick-Steuer abschaffen, um die #Grundrente finanzieren zu können.  #Mövenpicksteuer? Was es damit auf…",spdde,2019-05-22 15:49:35,9,3,"Grundrente, Mövenpicksteuer","ARD_BaB, spdde",,1131225600935518208,retweet
#Sozenliebe zurück! 😘 https://t.co/C4dLQA55Qq,spdde,2019-05-22 15:49:16,11,1,Sozenliebe,,https://t.co/C4dLQA55Qq,1131225523290562561,tweet
"@le_smoo @cdu Hi, Smoo! ""Klima"" kommt in unserem Europawahlprogramm mehr als 30x vor, deshalb passt das hier leider nicht in einen Tweet. Schau mal hier: https://t.co/6KdSmyPwN5. Meld dich gerne, wenn du genauere Fragen zu spezifischen Themen hast:) Liebe Grüße von der SPD!",spdde,2019-05-22 15:48:25,1,0,,"Le_Smoo, CDU",https://t.co/6KdSmyPwN5,1131225310568112129,tweet
"@vorstadtszwerg Nein, das stimmt nicht. Olaf Scholz hat Anfang Mai auf dem internationalen Steuersymposium das Konzept zur Besteuerung von Digitalunternehmen vorgestellt, das zuvor mit Frankreich zusammen entwickelt worden ist. Es liegt der OECD vor. https://t.co/SReb0N7AmI",spdde,2019-05-22 15:48:22,2,1,,Vorstadtszwerg,https://t.co/SReb0N7AmI,1131225295732846592,tweet
@amatossound Wovon reden Sie hier bitte?,spdde,2019-05-22 15:46:37,0,0,,AmatosSound,,1131224856886992900,tweet
"@pilarale Es werden keine neuen Steuern dafür erhoben, sondern es wird dafür gesorgt, dass solche Großkonzerne überhaupt erst anfangen angemessen Steuern zu zahlen. Wie bei Apple in Irland 2016. Damit Steuervermeidung nicht mehr möglich ist. https://t.co/f18K88ySeX",spdde,2019-05-22 15:46:07,2,0,,pilarale,https://t.co/f18K88ySeX,1131224729623367683,tweet
Immer wieder großartig! 📺😍 Und am Sonntag: SPD wählen! #EuropaistdieAntwort https://t.co/nijwt7vBK9,spdde,2019-05-22 15:27:06,17,0,EuropaistdieAntwort,,https://t.co/nijwt7vBK9,1131219944555896833,tweet
"@karnagerage Wirklich komisch, da muss etwas schief gelaufen sein. Trotzdem schön, dass wir uns unterhalten. 😉",spdde,2019-05-22 15:26:57,0,0,,KarnageRage,,1131219906656129025,tweet
RT @nrwspd: Klare Kante von ⁦@sebast_hartmann⁩ in Düsseldorf: „Mit Nationalisten macht man keine Regierung. Nationalisten bekämpft man!“ #E…,spdde,2019-05-22 15:19:03,32,6,,"nrwspd, sebast_hartmann",,1131217919814316032,retweet
RT @nilsos: „Wir brauchen die #GRUNDRENTE ohne WENN und ABER!!!“ @AndreaNahlesSPD in #Düsseldorf #EuropaistdieAntwort @spdde #SPD https://t…,spdde,2019-05-22 15:18:54,75,13,"GRUNDRENTE, Düsseldorf, EuropaistdieAntwort, SPD","nilsos, AndreaNahlesSPD, spdde",,1131217882350792704,retweet
"@sigurdschneider @hubertus_heil @olafscholz @tagesschau Hi, Sigurd! Ist sie wohl, schau mal hier: https://t.co/AjR4nA9whx. Meld dich gerne, wenn du noch Fragen hast.",spdde,2019-05-22 15:15:02,0,0,,"SigurdSchneider, hubertus_heil, OlafScholz, tagesschau",https://t.co/AjR4nA9whx,1131216907699404801,tweet
@reiner02192679 @franz_salzmann @hubertus_heil @olafscholz @tagesschau Was ist denn das bitte für eine Grafik?,spdde,2019-05-22 15:14:16,0,0,,"Reiner02192679, franz_salzmann, hubertus_heil, OlafScholz, tagesschau",,1131216716019765249,tweet
"@franz_salzmann @janarennsteig @hubertus_heil @olafscholz @tagesschau Hi, Franz! Von der Grundrente würden rund drei Millionen Rentner*innen profitieren. Von wegen, es kommt nichts bei der Bevölkerung an :)",spdde,2019-05-22 15:13:01,0,0,,"franz_salzmann, JanaRennsteig, hubertus_heil, OlafScholz, tagesschau",,1131216401463693313,tweet
"Diese Woche feiern wir 70 Jahre #Grundgesetz.
Damals wie heute kämpfen wir gegen Diskriminierung &amp; für #Gleichberechtigung! Darum wollen wir ein soziales Europa. Darum stehen wir für gleichen Lohn für Frauen &amp; Männer für gleiche Arbeit am gleichen Ort ein! #EuropaistdieAntwort https://t.co/0RlREJqgQL",spdde,2019-05-22 15:12:24,28,8,"Grundgesetz, Gleichberechtigung, EuropaistdieAntwort",,,1131216244789653504,tweet
"@franzlustig1 @hubertus_heil @olafscholz @tagesschau Hi, Franz! Hier entlang: https://t.co/AjR4nA9whx",spdde,2019-05-22 15:11:50,0,0,,"FranzLustig1, hubertus_heil, OlafScholz, tagesschau",https://t.co/AjR4nA9whx,1131216102934097920,tweet
@nick8116 @hubertus_heil @olafscholz @tagesschau Hast du auch etwas inhaltliches beizutragen oder pöbelst du hier nur?,spdde,2019-05-22 15:10:11,0,0,,"Nick8116, hubertus_heil, OlafScholz, tagesschau",,1131215688616611840,tweet
"@jamesmc48507256 @spdbt @hubertus_heil @olafscholz @tagesschau Wer setzt sich gegen Lohndumping ein? Wir! Wer will die Grundrente? Wir! Wer kümmert sich um faire Besteuerung von Konzernen &amp; sorgt dafür, dass sich Eltern keine Sorgen mehr um Kita-Gebühren machen müssen? Wir!",spdde,2019-05-22 15:09:48,0,0,,"JamesMc48507256, spdbt, hubertus_heil, OlafScholz, tagesschau",,1131215590310469634,tweet
"@andreas_zeise @matthiaskaiser1 @hubertus_heil @olafscholz @tagesschau Wobei sollte es bei der Grundrente gehen, wenn nicht um Rente?",spdde,2019-05-22 15:04:21,0,0,,"andreas_zeise, MatthiasKaiser1, hubertus_heil, OlafScholz, tagesschau",,1131214217888108546,tweet
@izup2u @hubertus_heil @olafscholz @tagesschau wetten doch :),spdde,2019-05-22 15:03:53,0,0,,"IzUp2u, hubertus_heil, OlafScholz, tagesschau",,1131214102855127040,tweet
".@larsklingbeil erklärt euch, warum wir Google und Co endlich ordentlich besteuern müssen! #EuropaistdieAntwort #schöneSteuern https://t.co/utTagjYeO1",spdde,2019-05-22 14:59:45,69,9,"EuropaistdieAntwort, schöneSteuern",larsklingbeil,,1131213060637642752,tweet
"Was macht ihr so, wenn ihr nachts nicht schlafen könnt? Wir machen #schöneSteuern – denn wer in Europa Geld verdient, soll auch in #Europa Steuern zahlen! #EuropaistdieAntwort https://t.co/Q0ZT29Iewv",spdde,2019-05-22 14:59:20,166,58,"schöneSteuern, Europa, EuropaistdieAntwort",,,1131212955230638080,tweet
@pilarale Wo hatten wir die denn? Doch nicht in Zusammenarbeit mit der Union oder der konservativen Fraktion im Europaparlament.,spdde,2019-05-22 14:58:19,4,0,,pilarale,,1131212702792204288,tweet
"@dehogahessen @hubertus_heil @olafscholz @tagesschau @dehoga_bv @tourismus_btw @hotellerie_de Hi, DEHOGA! Den Namen haben nicht wir uns ausgesucht ;) https://t.co/2PqavyHsIt",spdde,2019-05-22 14:55:22,0,0,,"DEHOGAHESSEN, hubertus_heil, OlafScholz, tagesschau, DEHOGA_BV, Tourismus_BTW, hotellerie_de",https://t.co/2PqavyHsIt,1131211959368658944,tweet
@jothaka @claasen_nils @hubertus_heil @olafscholz @tagesschau @linksfraktion Wir sind die größte Partei Deutschlands :),spdde,2019-05-22 14:54:22,1,1,,"jothaka, claasen_nils, hubertus_heil, OlafScholz, tagesschau, Linksfraktion",,1131211706363981825,tweet
"@jothaka @claasen_nils @hubertus_heil @olafscholz @tagesschau @linksfraktion Hi, jothaka! Was meinst du?",spdde,2019-05-22 14:53:10,0,0,,"jothaka, claasen_nils, hubertus_heil, OlafScholz, tagesschau, Linksfraktion",,1131211402914537472,tweet
"@lindstromvidar @bayernspd @hubertus_heil @olafscholz @tagesschau Hi, Vidar! Wir haben ein durchfinanziertes Konzept. Jetzt liegt es an der CDU.",spdde,2019-05-22 14:52:48,0,0,,"LindstromVidar, BayernSPD, hubertus_heil, OlafScholz, tagesschau",,1131211312174911488,tweet
"@constantinweiss @hubertus_heil @olafscholz @tagesschau Hi, Constantin! Es sollen Möwenpicksteuer und Transaktionssteuer dafür herangezogen werden. Schau mal hier: https://t.co/q3SOnkR7OF Grüße an deinen Freund. :)",spdde,2019-05-22 14:52:12,0,0,,"constantinweiss, hubertus_heil, OlafScholz, tagesschau",https://t.co/q3SOnkR7OF,1131211162262134784,tweet
Feminist for EU-Kommissionspräsident! ♀️💪 #EuropaistdieAntwort 🇪🇺 @TimmermansEU https://t.co/N9QE5BDdAQ,spdde,2019-05-22 14:48:55,18,0,EuropaistdieAntwort,TimmermansEU,https://t.co/N9QE5BDdAQ,1131210336353292288,tweet
"@jothaka @claasen_nils @hubertus_heil @olafscholz @tagesschau @linksfraktion Hi, jothaka! Am Sonntag sind Europawahlen. Da hast du die Möglichkeit, eine Partei zu wählen, die den Mindestlohn EU-weit in Höhe von 50% des Medianlohns einführen will. Das sind für De über 12€.",spdde,2019-05-22 14:48:12,0,0,,"jothaka, claasen_nils, hubertus_heil, OlafScholz, tagesschau, Linksfraktion",,1131210153787887616,tweet
RT @ArneLietz: Ein cooler #Termin jagt heute wieder den nächsten!! Standortwechsel zum #Waffelbus! Gute Bürgergespräche machen klar #Europa…,spdde,2019-05-22 14:47:08,21,4,"Termin, Waffelbus",ArneLietz,,1131209885226602496,retweet
"@rl_scharf @hubertus_heil @olafscholz @tagesschau Hi, Leonard! Die SPD hat im EP geschlossen gegen die Urheberrechtsreform gestimmt :)",spdde,2019-05-22 14:46:10,0,0,,"RL_Scharf, hubertus_heil, OlafScholz, tagesschau",,1131209643651416065,tweet
😍 https://t.co/BkaLeolF2R,spdde,2019-05-22 14:41:11,7,0,,,https://t.co/BkaLeolF2R,1131208388002701312,tweet
"@paulwal97169800 @karnagerage @katarinabarley @zdf @gazpromde Von wegen, schau mal hier :) https://t.co/1Vsloa5gPD 💪💪💪💪",spdde,2019-05-22 14:22:17,0,0,,"PaulWal97169800, KarnageRage, katarinabarley, ZDF, GazpromDE",https://t.co/1Vsloa5gPD,1131203631196327937,tweet
"@uliausm @katarinabarley @zdf Hi, Ulrich! Wieso das denn?",spdde,2019-05-22 14:21:26,0,0,,"UliausM, katarinabarley, ZDF",,1131203419266531329,tweet
@supremerino @akitzi @katarinabarley @zdf Wir haben im EP geschlossen dagegen gestimmt.,spdde,2019-05-22 14:21:13,0,0,,"Supremerino, AKitzi, katarinabarley, ZDF",,1131203362517606400,tweet
"@radieschensalat @katarinabarley @zdf Hi! Wir wollen den neuen Sozialstaat ohne Hartz IV https://t.co/EU0RIHkISH &amp; die Grundrente, die bis zu 448€ mehr bedeutet.",spdde,2019-05-22 14:20:45,0,0,,"Radieschensalat, katarinabarley, ZDF",https://t.co/EU0RIHkISH,1131203245026754560,tweet
RT @richelstauss: It's the taxes stupid! https://t.co/3xPooQG5lC,spdde,2019-05-22 14:06:57,33,6,,richelstauss,https://t.co/3xPooQG5lC,1131199774441574400,retweet
RT @twybn: *hust* Wenn die @spdde sich da mal nicht die eine oder andere Unterlassungsverfügung einfängt... Dennoch: schöne Idee. Inhaltlic…,spdde,2019-05-22 14:05:27,5,1,,"twybn, spdde",,1131199397214216192,retweet
"RT @Mohrenpost: „Ich kann nicht schlafen.“
„Ich auch nicht.“
„Hast du zufällig einen Beamer?“ https://t.co/wDr4hr5aDt",spdde,2019-05-22 14:04:10,434,26,,Mohrenpost,https://t.co/wDr4hr5aDt,1131199074244399105,retweet
"@xeniaschuler Wenn eine Bedarfsgemeinschaft plötzlich über höhere Einkünfte verfügt, führt das dazu, dass mehr Steuerabgaben abgeführt werden müssen.",spdde,2019-05-22 14:03:52,1,0,,xeniaschuler,,1131198998814109701,tweet
@jdaiser Wieso? Die Grundrente steht im Koalitionsvertrag. Da kann sich die Union heraus reden.,spdde,2019-05-22 14:03:03,1,0,,JDaiser,,1131198794173960192,tweet
"@swissman53 Hi, Werni! Das machen wir doch gar nicht. Wir sind alle geeint in Freiheit und Frieden. Nur Völkerverständigung und Austausch bringen Lösungen. Das ist Demokratie!",spdde,2019-05-22 14:02:37,0,0,,swissman53,,1131198682391547904,tweet
"@alexand60199019 Hi, Alexander! Die Europäische Union ist ein großartiges Projekt, das uns unter anderem Freiheit und Frieden bringt. Wie kann man das nicht feiern?",spdde,2019-05-22 14:01:42,0,0,,Alexand60199019,,1131198451830726658,tweet
@achim72294676 Für diese Problematik werden wir die Mietpreisbremse noch mal in angriff nehmen. Bei der Grundrente profitiren auch die Menschen außerhalb der Metropolen.,spdde,2019-05-22 14:00:39,2,1,,achim72294676,,1131198189128900608,tweet
"@twidttdi Würden nur wenige Menschen davon profitieren, wäre es Klientelpolitik. Da ist uns diese Variante lieber. ;)",spdde,2019-05-22 13:59:07,1,0,,Twidttdi,,1131197802917310464,tweet
"@verenavoegeler Da es quasi ein Aufschlag auf die schon vorhandene Rente ist, hat eine Erwerbsminderungsrente keinen Einfluss auf die Grundrente.",spdde,2019-05-22 13:57:06,2,0,,VerenaVoegeler,,1131197296564211712,tweet
"@gibreez @stanglfr @hallaschka_hh @katarinabarley Hi, Breeze! Wieso das denn?",spdde,2019-05-22 13:56:46,0,0,,"gibreez, stanglfr, Hallaschka_HH, katarinabarley",,1131197209658167296,tweet
"@jumakla Es ist nichts unsolidarisch daran, dafür zu sorgen, das Menschen, die Angehörige gepflegt und Kinder erzogen haben, im Alter ausreischend versorgt sind. Ein Diesnt an der Gesellschaft darf keine Strafe sein.",spdde,2019-05-22 13:55:45,1,0,,jumakla,,1131196955990872064,tweet
"@schmitz71344991 Warum? Der entwürdigende Gang zum Amt muss vermieden werden, damit die Menschen die Leistungen auch wahrnehmen. Außerdem kennt die Deutsche Rentenversicherung, die die Rente auszahlt, eine solche Prüfung nicht.",spdde,2019-05-22 13:54:05,3,0,,Schmitz71344991,,1131196537751638018,tweet
"@timecodex Eben nicht. Der entwürdigende Gang zum Amt muss vermiden werden, damit die Menschen die Leistungen auch wahrnehmen.  Außerdem kennt die Deutsche Rentenversicherung, die die Rente auszahlt, eine solche Prüfung nicht.",spdde,2019-05-22 13:53:28,3,0,,TIMECODEX,,1131196382403026944,tweet
"Genau, liebe CDU. Für Wohlstand muss man nämlich etwas tun – und vor allem dafür, dass er allen zugute kommt. Ihr nennt das #Sozialklimbim. Wir nennen das: Respekt vor den Menschen und Anerkennung von Lebensleistung. Oder kurz: #Grundrente. 🤷‍♂️ Mehr: https://t.co/K4Aa7fD2Zt https://t.co/fDcQZLYKzk",spdde,2019-05-22 13:49:30,45,14,"Sozialklimbim, Grundrente",,https://t.co/K4Aa7fD2Zt,1131195383848292353,tweet
"@kingknorr Eine Politik, die auch Umweltthemen, zu ihren Schwerpunkten zählt, ist heute unumgänglich. Daher ist das Anschließen von Bündnis 90/Die Grünen der falsche Ansatz, da man sich so langfristig Koalitionen verbaut, mit denen diese Politik umsetzbar ist.",spdde,2019-05-22 13:41:13,0,0,,kingknorr,,1131193297911853056,tweet
"RT @vorwaerts: Die #Grundrente weist eine Finanzierung auf, die nicht zu Lasten der Beitragszahler geht oder Leistungseinschränkungen zur F…",spdde,2019-05-22 13:40:24,33,8,Grundrente,vorwaerts,,1131193091426258949,retweet
"@saupillemann @katarinabarley @zdf Hi, Friedhelm! https://t.co/fRzb1R1IrD",spdde,2019-05-22 13:39:21,0,0,,"saupillemann, katarinabarley, ZDF",,1131192829559169029,tweet
@wiedernichtgan1 @katarinabarley @zdf Stichwort Hartz IV: wollen wir abschaffen. https://t.co/EU0RIHkISH,spdde,2019-05-22 13:36:28,0,0,,"wiedernichtgan1, katarinabarley, ZDF",https://t.co/EU0RIHkISH,1131192103340519424,tweet
"@karnagerage @paulwal97169800 @katarinabarley @zdf @gazpromde Was sollen wir denn machen Ihrer Meinung nach? Wir haben beschlossen, dass wir für die Zukunft einen neuen Weg brauchen. Unterstützen Sie uns doch dabei :)",spdde,2019-05-22 13:35:40,0,0,,"KarnageRage, PaulWal97169800, katarinabarley, ZDF, GazpromDE",,1131191900726267904,tweet
"@achim72294676 Dass das Grundrentenkonzept in den jetzigen Tagen erscheint, war langfristig so geplant und nicht ""plötzlich"" aus dem Hut gezaubert.",spdde,2019-05-22 13:35:10,1,0,,achim72294676,,1131191775853518848,tweet
und ihr sowieso… #schöneSteuern https://t.co/i74Ceykefc,spdde,2019-05-22 13:33:57,110,12,schöneSteuern,,,1131191467635073024,tweet
und ihr zahlt auch bald… #schöneSteuern https://t.co/TvGLEuAXug,spdde,2019-05-22 13:33:56,118,13,schöneSteuern,,,1131191463591763968,tweet
"Wir meinen es ernst: Wer in Europa Geld verdient, soll auch in #Europa Steuern zahlen! Bei Apple war schon alles dunkel, aber wir haben euch eine Nachricht hinterlassen 😘 #schöneSteuern #EuropaistdieAntwort https://t.co/gi4oiMFHpc",spdde,2019-05-22 13:33:54,515,118,"Europa, schöneSteuern, EuropaistdieAntwort",,,1131191458114035713,tweet
"@stefan_hethke Die JA ist bekannt dafür in großer Zahl mit Gewaltphantasien zu spielen, so sehr, dass sich die AfD selbst von ihnen distanziert hat.",spdde,2019-05-22 13:30:38,0,0,,stefan_hethke,,1131190636345012225,tweet
"RT @JulianJanssen04: Und jetzt mal unter uns:
Wir Sozialdemokraten von der @spdde machen sozialdemokratische Politik. Das kann man wählen o…",spdde,2019-05-22 13:28:38,90,13,,"JulianJanssen04, spdde",,1131190130134458368,retweet
"RT @SPDSH: Ja zur #Grundrente! ""Besser und gerechter kann man Steuermittel nicht einsetzen,"" sagen @SoenkeRix &amp; @GabiHillerOhm https://t.co…",spdde,2019-05-22 13:27:53,14,6,Grundrente,"SPDSH, SoenkeRix, GabiHillerOhm",,1131189944490373120,retweet
"@neophyst1 Das Plakat ist vllt. überspitzt, transportiert aber seine Borschaft. Wenn es Sie immer noch stört, wenden Sie sich doch direkt an die Jusos, sie sind sehr streitbar. :)",spdde,2019-05-22 13:27:43,0,0,,Neophyst1,,1131189898965340161,tweet
"@freavonwegen 
wo ihr wegen uns schon weniger zahlt:
Arbeitgeber zahlen ab 2019 wieder insgesamt die Hälfte des Beitragssatzes in der Gesetzlichen Krankenversicherung, also auch die Hälfte des Zusatzbeitrags. Für Beschäftigte heißt das: mehr Geld in der Haushaltskasse",spdde,2019-05-22 13:27:01,0,0,,Freavonwegen,,1131189725916798976,tweet
"Wir machen übrigens Politik für die Menschen. Oder, wie die Union sagen würde: #Sozialklimbim https://t.co/ECFxKVQsCA",spdde,2019-05-22 13:26:40,38,13,Sozialklimbim,,https://t.co/ECFxKVQsCA,1131189634644480000,tweet
Was Andrea sagt. 👇 #Grundrente https://t.co/7KGdlKRIa3,spdde,2019-05-22 13:26:25,12,0,Grundrente,,,1131189575676813312,tweet
